%% LAL: 7.1.5 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALFrame: 1.6.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALMetaIO: 2.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALSimulation: 3.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALBurst: 1.5.10 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInspiral: 2.0.4 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALPulsar: 3.1.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInference: 3.0.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALApps: 7.4.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% argv[0]: '/home/m206265/.local/bin/lalapps_ComputeAntennaPattern'
%% argv[1]: '-a'
%% argv[2]: '1.45968'
%% argv[3]: '-d'
%% argv[4]: '0.38422'
%% argv[5]: '--ephemSun=/home/m206265/lalapps_work/data/sun00-19-DE405.dat'
%% argv[6]: '--ephemEarth=/home/m206265/lalapps_work/data/earth00-19-DE405.dat'
%% argv[7]: '-I'
%% argv[8]: 'L1'
%% argv[9]: '-T'
%% argv[10]: '/home/m206265/lalapps_work/data/O2_1_L1_tslist.txt'
%% argv[11]: '--Tsft=1800'
%% argv[12]: '--noiseSqrtShX=0.00751'
%% argv[13]: '-o'
%% argv[14]: 'AntPatt_L1.txt'
%% argv[15]: '-O'
%% argv[16]: 'ABCD_L1.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
1.4596800  0.3842200  1171520224  -0.07597712  -0.46827474
1.4596800  0.3842200  1171522024  -0.09200504  -0.36124972
1.4596800  0.3842200  1171523824  -0.08275175  -0.25013515
1.4596800  0.3842200  1171525624  -0.04980436  -0.13967100
1.4596800  0.3842200  1171527424   0.00378326  -0.03424283
1.4596800  0.3842200  1171529224   0.07370558   0.06235869
1.4596800  0.3842200  1171531024   0.15470874   0.14714299
1.4596800  0.3842200  1171532824   0.24096359   0.21805276
1.4596800  0.3842200  1171534624   0.32646751   0.27405342
1.4596800  0.3842200  1171536424   0.40545887   0.31512898
1.4596800  0.3842200  1171538224   0.47280282   0.34221512
1.4596800  0.3842200  1171540024   0.52435565   0.35708484
1.4596800  0.3842200  1171541824   0.55721664   0.36214527
1.4596800  0.3842200  1171543624   0.56993783   0.36022997
1.4596800  0.3842200  1171545424   0.56259990   0.35434204
1.4596800  0.3842200  1171547224   0.53677952   0.34739697
1.4596800  0.3842200  1171549024   0.49545133   0.34198907
1.4596800  0.3842200  1171550824   0.44273198   0.34016672
1.4596800  0.3842200  1171552624   0.38359615   0.34326977
1.4596800  0.3842200  1171554424   0.32350585   0.35181531
1.4596800  0.3842200  1171556224   0.26800931   0.36544657
1.4596800  0.3842200  1171558024   0.22234215   0.38295984
1.4596800  0.3842200  1171559824   0.19103898   0.40238515
1.4596800  0.3842200  1171561624   0.17760175   0.42113721
1.4596800  0.3842200  1171563424   0.18423198   0.43621776
1.4596800  0.3842200  1171565224   0.21166675   0.44443879
1.4596800  0.3842200  1171567024   0.25909537   0.44269618
1.4596800  0.3842200  1171568824   0.32420704   0.42820966
1.4596800  0.3842200  1171570624   0.40332812   0.39876834
1.4596800  0.3842200  1171572424   0.49166220   0.35294652
1.4596800  0.3842200  1171574224   0.58360350   0.29024100
1.4596800  0.3842200  1171576024   0.67312163   0.21119085
1.4596800  0.3842200  1171577824   0.75416458   0.11738838
1.4596800  0.3842200  1171579624   0.82106459   0.01144067
1.4596800  0.3842200  1171581424   0.86895311  -0.10313798
1.4596800  0.3842200  1171583224   0.89406383  -0.22211073
1.4596800  0.3842200  1171585024   0.89403260  -0.34074104
1.4596800  0.3842200  1171586824   0.86805379  -0.45406124
1.4596800  0.3842200  1171588624   0.81693709  -0.55715114
1.4596800  0.3842200  1171590424   0.74310756  -0.64544433
1.4596800  0.3842200  1171592224   0.65041292  -0.71497279
1.4596800  0.3842200  1171594024   0.54391170  -0.76262403
1.4596800  0.3842200  1171595824   0.42953813  -0.78632218
1.4596800  0.3842200  1171597624   0.31371364  -0.78512639
1.4596800  0.3842200  1171599424   0.20294446  -0.75933003
1.4596800  0.3842200  1171601224   0.10338847  -0.71038979
1.4596800  0.3842200  1171603024   0.02046436  -0.64085692
1.4596800  0.3842200  1171604824  -0.04150078  -0.55421716
1.4596800  0.3842200  1171606624  -0.07953265  -0.45465240
1.4596800  0.3842200  1171608424  -0.09221223  -0.34681514
1.4596800  0.3842200  1171610224  -0.07973227  -0.23552193
1.4596800  0.3842200  1171612024  -0.04387495  -0.12547860
1.4596800  0.3842200  1171613824   0.01212180  -0.02100621
1.4596800  0.3842200  1171615624   0.08381194   0.07419764
1.4596800  0.3842200  1171617424   0.16584310   0.15725820
1.4596800  0.3842200  1171619224   0.25234076   0.22625262
1.4596800  0.3842200  1171621024   0.33730882   0.28027534
1.4596800  0.3842200  1171622824   0.41504830   0.31944498
1.4596800  0.3842200  1171624624   0.48053479   0.34481376
1.4596800  0.3842200  1171626424   0.52977169   0.35824817
1.4596800  0.3842200  1171634344   0.51652551   0.34418872
1.4596800  0.3842200  1171636144   0.46857229   0.34047142
1.4596800  0.3842200  1171637944   0.41178572   0.34114826
1.4596800  0.3842200  1171639744   0.35144848   0.34713277
1.4596800  0.3842200  1171641544   0.29311678   0.35847816
1.4596800  0.3842200  1171643344   0.24222465   0.37437272
1.4596800  0.3842200  1171657074   0.41688061   0.39261082
1.4596800  0.3842200  1171658874   0.50617695   0.34411168
1.4596800  0.3842200  1171660674   0.59814250   0.27874833
1.4596800  0.3842200  1171662474   0.68671465   0.19722217
1.4596800  0.3842200  1171664274   0.76587033   0.10128956
1.4596800  0.3842200  1171672892   0.87008941  -0.44822729
1.4596800  0.3842200  1171674692   0.82026827  -0.55198377
1.4596800  0.3842200  1171676492   0.74756426  -0.64117211
1.4596800  0.3842200  1171678292   0.65576065  -0.71179205
1.4596800  0.3842200  1171680092   0.54985142  -0.76067168
1.4596800  0.3842200  1171681892   0.43573797  -0.78568125
1.4596800  0.3842200  1171683692   0.31982601  -0.78582019
1.4596800  0.3842200  1171685492   0.20862663  -0.76130879
1.4596800  0.3842200  1171687292   0.10832635  -0.71355146
1.4596800  0.3842200  1171689092   0.02439451  -0.64503539
1.4596800  0.3842200  1171690892  -0.03877661  -0.55920720
1.4596800  0.3842200  1171692692  -0.07813784  -0.46021941
1.4596800  0.3842200  1171694492  -0.09217927  -0.35270166
1.4596800  0.3842200  1171700312   0.02401045  -0.00309554
1.4596800  0.3842200  1171702112   0.09797606   0.09010974
1.4596800  0.3842200  1171703912   0.18125346   0.17075095
1.4596800  0.3842200  1171705712   0.26791579   0.23708919
1.4596800  0.3842200  1171707512   0.35198820   0.28840110
1.4596800  0.3842200  1171714117   0.55676591   0.36212334
1.4596800  0.3842200  1171715917   0.56988496   0.36031559
1.4596800  0.3842200  1171717717   0.56292522   0.35447544
1.4596800  0.3842200  1171719517   0.53744733   0.34752655
1.4596800  0.3842200  1171744644   0.48619166   0.35617560
1.4596800  0.3842200  1171746444   0.57808661   0.29448357
1.4596800  0.3842200  1171748244   0.66792130   0.21637917
1.4596800  0.3842200  1171750044   0.74963856   0.12339945
1.4596800  0.3842200  1171755417   0.89303017  -0.21312669
1.4596800  0.3842200  1171757217   0.89493942  -0.33195484
1.4596800  0.3842200  1171759017   0.87089372  -0.44584456
1.4596800  0.3842200  1171760817   0.82160580  -0.54987061
1.4596800  0.3842200  1171762617   0.74936283  -0.63941973
1.4596800  0.3842200  1171764417   0.65792191  -0.71047705
1.4596800  0.3842200  1171766217   0.55226338  -0.75986236
1.4596800  0.3842200  1171768017   0.43825838  -0.78539836
1.4596800  0.3842200  1171769817   0.32231671  -0.78608251
1.4596800  0.3842200  1171771617   0.21094689  -0.76209641
1.4596800  0.3842200  1171773417   0.11034963  -0.71481663
1.4596800  0.3842200  1171775217   0.02600893  -0.64672446
1.4596800  0.3842200  1171777017  -0.03764850  -0.56122577
1.4596800  0.3842200  1171778817  -0.07754928  -0.46247679
1.4596800  0.3842200  1171784952  -0.02725512  -0.08984891
1.4596800  0.3842200  1171792538   0.29944146   0.25770992
1.4596800  0.3842200  1171800584   0.56039858   0.36222965
1.4596800  0.3842200  1171802384   0.57009554   0.35953325
1.4596800  0.3842200  1171804184   0.55987048   0.35330769
1.4596800  0.3842200  1171805984   0.53152621   0.34643868
1.4596800  0.3842200  1171807784   0.48821986   0.34145033
1.4596800  0.3842200  1171809584   0.43421325   0.34029421
1.4596800  0.3842200  1171811384   0.37458372   0.34419516
1.4596800  0.3842200  1171813184   0.31482786   0.35354045
1.4596800  0.3842200  1171814984   0.26047513   0.36784539
1.4596800  0.3842200  1171824184   0.22213534   0.44506565
1.4596800  0.3842200  1171825984   0.27444011   0.44025794
1.4596800  0.3842200  1171827784   0.34359586   0.42206943
1.4596800  0.3842200  1171851654   0.59629345  -0.74268413
1.4596800  0.3842200  1171853454   0.48491004  -0.77804482
1.4596800  0.3842200  1171855254   0.36896420  -0.78881508
1.4596800  0.3842200  1171857054   0.25497419  -0.77469134
1.4596800  0.3842200  1171858854   0.14931554  -0.73658597
1.4596800  0.3842200  1171860654   0.05781002  -0.67653412
1.4596800  0.3842200  1171868714  -0.07976350  -0.23566256
1.4596800  0.3842200  1171871746  -0.00754976  -0.05326278
1.4596800  0.3842200  1171873546   0.05971210   0.04523075
1.4596800  0.3842200  1171875346   0.13908541   0.13239519
1.4596800  0.3842200  1171877146   0.22481944   0.20599121
1.4596800  0.3842200  1171878946   0.31091142   0.26479292
1.4596800  0.3842200  1171880746   0.39152420   0.30859694
1.4596800  0.3842200  1171882546   0.46137884   0.33817017
1.4596800  0.3842200  1171884346   0.51612556   0.35514402
1.4596800  0.3842200  1171886146   0.55261242   0.36182114
1.4596800  0.3842200  1171887946   0.56911528   0.36097643
1.4596800  0.3842200  1171889746   0.56542766   0.35559985
1.4596800  0.3842200  1171891546   0.54285419   0.34864193
1.4596800  0.3842200  1171893346   0.50412703   0.34277505
1.4596800  0.3842200  1171895146   0.45316762   0.34016207
1.4596800  0.3842200  1171896946   0.39482000   0.34228554
1.4596800  0.3842200  1171898746   0.33448476   0.34982079
1.4596800  0.3842200  1171900546   0.27772397   0.36257377
1.4596800  0.3842200  1171902346   0.22986212   0.37949389
1.4596800  0.3842200  1171904146   0.19559115   0.39874333
1.4596800  0.3842200  1171907376   0.17916724   0.43095514
1.4596800  0.3842200  1171909176   0.19847035   0.44224274
1.4596800  0.3842200  1171910976   0.23827022   0.44475231
1.4596800  0.3842200  1171912776   0.29682881   0.43555209
1.4596800  0.3842200  1171914576   0.37098354   0.41218129
1.4596800  0.3842200  1171916376   0.45634255   0.37288111
1.4596800  0.3842200  1171918176   0.54757714   0.31677929
1.4596800  0.3842200  1171919976   0.63877159   0.24399251
1.4596800  0.3842200  1171921776   0.72383499   0.15570590
1.4596800  0.3842200  1171923576   0.79690409   0.05413986
1.4596800  0.3842200  1171925376   0.85274518  -0.05753090
1.4596800  0.3842200  1171927176   0.88713598  -0.17532644
1.4596800  0.3842200  1171928976   0.89712703  -0.29467595
1.4596800  0.3842200  1171930776   0.88129210  -0.41066763
1.4596800  0.3842200  1171932576   0.83981442  -0.51833296
1.4596800  0.3842200  1171941064   0.39182475  -0.78867239
1.4596800  0.3842200  1171942864   0.27693516  -0.77941024
1.4596800  0.3842200  1171944664   0.16915506  -0.74589366
1.4596800  0.3842200  1171946464   0.07444391  -0.68994987
1.4596800  0.3842200  1171948264  -0.00209630  -0.61444783
1.4596800  0.3842200  1171950064  -0.05655551  -0.52313113
1.4596800  0.3842200  1171951864  -0.08644530  -0.42036116
1.4596800  0.3842200  1171953664  -0.09086660  -0.31087512
1.4596800  0.3842200  1171958830   0.02497512  -0.00168623
1.4596800  0.3842200  1171960630   0.09911488   0.09135572
1.4596800  0.3842200  1171962430   0.18248294   0.17180392
1.4596800  0.3842200  1171964230   0.26914895   0.23792756
1.4596800  0.3842200  1171966030   0.35314322   0.28902593
1.4596800  0.3842200  1171967830   0.42886898   0.32540554
1.4596800  0.3842200  1171969630   0.49147391   0.34828708
1.4596800  0.3842200  1171971430   0.53719735   0.35967627
1.4596800  0.3842200  1171973230   0.56359309   0.36214352
1.4596800  0.3842200  1171978193   0.53390765   0.34686077
1.4596800  0.3842200  1171979993   0.49146754   0.34167930
1.4596800  0.3842200  1171981793   0.43802345   0.34022409
1.4596800  0.3842200  1171983593   0.37859690   0.34376815
1.4596800  0.3842200  1171985393   0.31867695   0.35275835
1.4596800  0.3842200  1171987193   0.26380092   0.36676747
1.4596800  0.3842200  1171988993   0.21915980   0.38452193
1.4596800  0.3842200  1172020444   0.77852786  -0.60827851
1.4596800  0.3842200  1172022244   0.69366276  -0.68659109
1.4596800  0.3842200  1172024044   0.59261453  -0.74429584
1.4596800  0.3842200  1172025844   0.48096612  -0.77882624
1.4596800  0.3842200  1172027644   0.36497965  -0.78874159
1.4596800  0.3842200  1172029444   0.25117207  -0.77377254
1.4596800  0.3842200  1172031244   0.14590804  -0.73486996
1.4596800  0.3842200  1172033044   0.05497983  -0.67411870
1.4596800  0.3842200  1172034844  -0.01675618  -0.59460205
1.4596800  0.3842200  1172036644  -0.06570312  -0.50023353
1.4596800  0.3842200  1172038444  -0.08972964  -0.39548382
1.4596800  0.3842200  1172043411  -0.02823350  -0.09180626
1.4596800  0.3842200  1172045211   0.03323260   0.01011166
1.4596800  0.3842200  1172047011   0.10878652   0.10176228
1.4596800  0.3842200  1172048811   0.19287118   0.18055376
1.4596800  0.3842200  1172050611   0.27952838   0.24488509
1.4596800  0.3842200  1172052411   0.36281139   0.29417408
1.4596800  0.3842200  1172054211   0.43719238   0.32884336
1.4596800  0.3842200  1172056011   0.49794284   0.35022405
1.4596800  0.3842200  1172057811   0.54143405   0.36039007
1.4596800  0.3842200  1172059611   0.56540757   0.36197582
1.4596800  0.3842200  1172061411   0.56908429   0.35791746
1.4596800  0.3842200  1172071236   0.32915366   0.35076350
1.4596800  0.3842200  1172073036   0.27298179   0.36394647
1.4596800  0.3842200  1172080964   0.19048670   0.43963331
1.4596800  0.3842200  1172088154   0.42936838   0.38665709
1.4596800  0.3842200  1172093119   0.67840183   0.20583920
1.4596800  0.3842200  1172094919   0.75872910   0.11120417
1.4596800  0.3842200  1172096719   0.82459676   0.00461853
1.4596800  0.3842200  1172098519   0.87118053  -0.11035840
1.4596800  0.3842200  1172100319   0.89480138  -0.22945043
1.4596800  0.3842200  1172102119   0.89318943  -0.34789982
1.4596800  0.3842200  1172103919   0.86562026  -0.46072903
1.4596800  0.3842200  1172105719   0.81302917  -0.56304032
1.4596800  0.3842200  1172107519   0.73791671  -0.65028787
1.4596800  0.3842200  1172109319   0.64421743  -0.71855229
1.4596800  0.3842200  1172111119   0.53705752  -0.76478672
1.4596800  0.3842200  1172112919   0.42240447  -0.78696507
1.4596800  0.3842200  1172114719   0.30670562  -0.78424340
1.4596800  0.3842200  1172116519   0.19645266  -0.75697368
1.4596800  0.3842200  1172118319   0.09777103  -0.70668310
1.4596800  0.3842200  1172120119   0.01601979  -0.63599539
1.4596800  0.3842200  1172121919  -0.04454467  -0.54843193
1.4596800  0.3842200  1172123719  -0.08104715  -0.44822431
1.4596800  0.3842200  1172125519  -0.09216172  -0.34003681
1.4596800  0.3842200  1172127319  -0.07817784  -0.22868651
1.4596800  0.3842200  1172129119  -0.04097968  -0.11886577
1.4596800  0.3842200  1172130919   0.01612046  -0.01486384
1.4596800  0.3842200  1172138851   0.37491876   0.30041301
1.4596800  0.3842200  1172146380   0.56890321   0.36109230
1.4596800  0.3842200  1172148180   0.56585133   0.35581324
1.4596800  0.3842200  1172149980   0.54385698   0.34886366
1.4596800  0.3842200  1172151780   0.50559616   0.34292397
1.4596800  0.3842200  1172153580   0.45496053   0.34017831
1.4596800  0.3842200  1172162814   0.19312273   0.40065864
1.4596800  0.3842200  1172164614   0.17800169   0.41958657
1.4596800  0.3842200  1172166414   0.18281183   0.43511742
1.4596800  0.3842200  1172168214   0.20842315   0.44407058
1.4596800  0.3842200  1172170014   0.25416094   0.44332543
1.4596800  0.3842200  1172171814   0.31784368   0.43005913
1.4596800  0.3842200  1172173614   0.39590853   0.40200663
1.4596800  0.3842200  1172175414   0.48364675   0.35766342
1.4596800  0.3842200  1172177214   0.57550853   0.29643884
1.4596800  0.3842200  1172179014   0.66548705   0.21878141
1.4596800  0.3842200  1172180814   0.74751115   0.12618738
1.4596800  0.3842200  1172182614   0.81586862   0.02118148
1.4596800  0.3842200  1172184414   0.86560404  -0.09279753
1.4596800  0.3842200  1172186214   0.89283609  -0.21156815
1.4596800  0.3842200  1172188014   0.89507878  -0.33042696
1.4596800  0.3842200  1172189814   0.87137485  -0.44441444
1.4596800  0.3842200  1172191614   0.82240021  -0.54859728
1.4596800  0.3842200  1172193414   0.75043911  -0.63836592
1.4596800  0.3842200  1172195214   0.65921700  -0.70968473
1.4596800  0.3842200  1172197014   0.55370545  -0.75936538
1.4596800  0.3842200  1172198814   0.43977106  -0.78522694
1.4596800  0.3842200  1172200614   0.32381156  -0.78623241
1.4596800  0.3842200  1172202414   0.21234158  -0.76256436
1.4596800  0.3842200  1172204214   0.11156636  -0.71557337
1.4596800  0.3842200  1172206014   0.02698430  -0.64772898
1.4596800  0.3842200  1172207814  -0.03696808  -0.56243652
1.4596800  0.3842200  1172214932  -0.04991934  -0.13995621
1.4596800  0.3842200  1172216732   0.00361878  -0.03450935
1.4596800  0.3842200  1172218532   0.07350531   0.06211972
1.4596800  0.3842200  1172220332   0.15448660   0.14693761
1.4596800  0.3842200  1172228921   0.51402664   0.35461855
1.4596800  0.3842200  1172230721   0.55138665   0.36170352
1.4596800  0.3842200  1172232521   0.56880939   0.36113521
1.4596800  0.3842200  1172234321   0.56601679   0.35589835
1.4596800  0.3842200  1172236121   0.54424834   0.34895149
1.4596800  0.3842200  1172237921   0.50617516   0.34298411
1.4596800  0.3842200  1172239721   0.45566940   0.34018627
1.4596800  0.3842200  1172241521   0.39754215   0.34207475
1.4596800  0.3842200  1172243321   0.33717629   0.34936291
1.4596800  0.3842200  1172245121   0.28013578   0.36189637
1.4596800  0.3842200  1172246921   0.23176432   0.37866247
1.4596800  0.3842200  1172248721   0.19679052   0.39785579
1.4596800  0.3842200  1172250521   0.17898044   0.41701838
1.4596800  0.3842200  1172252321   0.18085492   0.43322745
1.4596800  0.3842200  1172254121   0.20350079   0.44331482
1.4596800  0.3842200  1172255921   0.24646322   0.44413710
1.4596800  0.3842200  1172257721   0.30777079   0.43281376
1.4596800  0.3842200  1172259521   0.38404626   0.40698469
1.4596800  0.3842200  1172261321   0.47072655   0.36502764
1.4596800  0.3842200  1172263121   0.56236064   0.30621117
1.4596800  0.3842200  1172264921   0.65298283   0.23083343
1.4596800  0.3842200  1172266721   0.73650599   0.14024191
1.4596800  0.3842200  1172268521   0.80713975   0.03681776
1.4596800  0.3842200  1172270321   0.85980058  -0.07612032
1.4596800  0.3842200  1172272121   0.89043427  -0.19448525
1.4596800  0.3842200  1172273921   0.89634156  -0.31363189
1.4596800  0.3842200  1172275721   0.87634146  -0.42862120
1.4596800  0.3842200  1172277521   0.83087194  -0.53449720
1.4596800  0.3842200  1172279321   0.76199734  -0.62658721
1.4596800  0.3842200  1172281121   0.67324805  -0.70075881
1.4596800  0.3842200  1172282921   0.56943512  -0.75368857
1.4596800  0.3842200  1172284721   0.45632091  -0.78304440
1.4596800  0.3842200  1172286521   0.34024954  -0.78761619
1.4596800  0.3842200  1172288321   0.22774667  -0.76741594
1.4596800  0.3842200  1172297390  -0.09175459  -0.36800498
1.4596800  0.3842200  1172299190  -0.08403164  -0.25700477
1.4596800  0.3842200  1172300990  -0.05246654  -0.14636841
1.4596800  0.3842200  1172302790  -0.00003681  -0.04051369
1.4596800  0.3842200  1172304590   0.06902319   0.05672722
1.4596800  0.3842200  1172306390   0.14950886   0.14230703
1.4596800  0.3842200  1172308190   0.23561470   0.21411401
1.4596800  0.3842200  1172309990   0.32133502   0.27104157
1.4596800  0.3842200  1172311790   0.40088308   0.31301743
1.4596800  0.3842200  1172313590   0.46907771   0.34092313
1.4596800  0.3842200  1172315390   0.52169740   0.35647893
1.4596800  0.3842200  1172317190   0.55576992   0.36206660
1.4596800  0.3842200  1172318990   0.56974268   0.36049348
1.4596800  0.3842200  1172320790   0.56360686   0.35476294
1.4596800  0.3842200  1172322590   0.53885543   0.34780487
1.4596800  0.3842200  1172324390   0.49837077   0.34223586
1.4596800  0.3842200  1172326190   0.44621763   0.34014663
1.4596800  0.3842200  1172354264   0.79205346   0.06200123
1.4596800  0.3842200  1172362565   0.86208272  -0.46994594
1.4596800  0.3842200  1172364365   0.80744624  -0.57113922
1.4596800  0.3842200  1172366165   0.73057657  -0.65691048
1.4596800  0.3842200  1172367965   0.63551164  -0.72339749
1.4596800  0.3842200  1172369765   0.52746832  -0.76763803
1.4596800  0.3842200  1172371565   0.41247201  -0.78771007
1.4596800  0.3842200  1172373365   0.29698646  -0.78285837
1.4596800  0.3842200  1172382130  -0.07994238  -0.45295706
1.4596800  0.3842200  1172383930  -0.09220874  -0.34502593
1.4596800  0.3842200  1172388895  -0.00204858  -0.04387092
1.4596800  0.3842200  1172390695   0.06654468   0.05370553
1.4596800  0.3842200  1172392495   0.14674465   0.13970830
1.4596800  0.3842200  1172394295   0.23276080   0.21198812
1.4596800  0.3842200  1172397682   0.38946807   0.30760640
1.4596800  0.3842200  1172399482   0.45967820   0.33754855
1.4596800  0.3842200  1172401282   0.51487601   0.35483196
1.4596800  0.3842200  1172403082   0.55188608   0.36175290
1.4596800  0.3842200  1172408808   0.53785282   0.34760565
1.4596800  0.3842200  1172410608   0.49695677   0.34211433
1.4596800  0.3842200  1172412408   0.44452408   0.34015381
1.4596800  0.3842200  1172414208   0.38551056   0.34308928
1.4596800  0.3842200  1172416008   0.32536367   0.35146263
1.4596800  0.3842200  1172425487   0.18880254   0.43887934
1.4596800  0.3842200  1172427287   0.22105569   0.44503435
1.4596800  0.3842200  1172429087   0.27289164   0.44053537
1.4596800  0.3842200  1172448838   0.85946310  -0.47642589
1.4596800  0.3842200  1172450638   0.80339503  -0.57681143
1.4596800  0.3842200  1172452438   0.72529191  -0.66151333
1.4596800  0.3842200  1172454238   0.62928617  -0.72673148
1.4596800  0.3842200  1172460368   0.24482623  -0.77216780
1.4596800  0.3842200  1172462168   0.14023677  -0.73194444
1.4596800  0.3842200  1172463968   0.05029307  -0.67001688
1.4596800  0.3842200  1172465768  -0.02021748  -0.58953577
1.4596800  0.3842200  1172467568  -0.06777403  -0.49444479
1.4596800  0.3842200  1172469368  -0.09033409  -0.38924086
1.4596800  0.3842200  1172471168  -0.08746952  -0.27871555
1.4596800  0.3842200  1172472968  -0.06035453  -0.16764855
1.4596800  0.3842200  1172474768  -0.01168731  -0.06054224
1.4596800  0.3842200  1172476568   0.05451915   0.03864110
1.4596800  0.3842200  1172478368   0.13322401   0.12668496
1.4596800  0.3842200  1172480168   0.21870609   0.20128921
1.4596800  0.3842200  1172481968   0.30496821   0.26115024
1.4596800  0.3842200  1172483768   0.38614643   0.30599347
1.4596800  0.3842200  1172486093   0.47492856   0.34294125
1.4596800  0.3842200  1172487893   0.52585602   0.35741621
1.4596800  0.3842200  1172496543   0.50289631   0.34265366
1.4596800  0.3842200  1172523855   0.67436957   0.20993707
1.4596800  0.3842200  1172525655   0.75524223   0.11593588
1.4596800  0.3842200  1172527455   0.82190382   0.00983783
1.4596800  0.3842200  1172529255   0.86948466  -0.10483627
1.4596800  0.3842200  1172531055   0.89424539  -0.22383884
1.4596800  0.3842200  1172536181   0.82539880  -0.54372895
1.4596800  0.3842200  1172537981   0.75450146  -0.63431358
1.4596800  0.3842200  1172539781   0.66412830  -0.70663244
1.4596800  0.3842200  1172541581   0.55919337  -0.75744689
1.4596800  0.3842200  1172543381   0.44552955  -0.78452671
1.4596800  0.3842200  1172545181   0.32951578  -0.78677088
1.4596800  0.3842200  1172546981   0.21767245  -0.76430464
1.4596800  0.3842200  1172548781   0.11622898  -0.71842307
1.4596800  0.3842200  1172554346  -0.07833162  -0.45946157
1.4596800  0.3842200  1172556146  -0.09218857  -0.35190064
1.4596800  0.3842200  1172557946  -0.08084112  -0.24066100
1.4596800  0.3842200  1172559746  -0.04600093  -0.13046110
1.4596800  0.3842200  1172561546   0.00915644  -0.02564517
1.4596800  0.3842200  1172570867   0.42450732   0.32355723
1.4596800  0.3842200  1172572667   0.48805159   0.34722745
1.4596800  0.3842200  1172574467   0.53490436   0.35925725
1.4596800  0.3842200  1172576267   0.56254482   0.36219668
1.4596800  0.3842200  1172578067   0.56991261   0.35894236
1.4596800  0.3842200  1172579867   0.55749393   0.35250178
1.4596800  0.3842200  1172581667   0.52725470   0.34572992
1.4596800  0.3842200  1172583467   0.48248407   0.34109280
1.4596800  0.3842200  1172585267   0.42756751   0.34046987
1.4596800  0.3842200  1172587067   0.36763963   0.34499088
1.4596800  0.3842200  1172588867   0.30822599   0.35494506
1.4596800  0.3842200  1172590667   0.25483188   0.36974970
1.4596800  0.3842200  1172592467   0.21254390   0.38798454
1.4596800  0.3842200  1172602129   0.29833174   0.43519205
1.4596800  0.3842200  1172603929   0.37278920   0.41148007
1.4596800  0.3842200  1172619721   0.88664138  -0.38748792
1.4596800  0.3842200  1172621521   0.85030580  -0.49725002
1.4596800  0.3842200  1172623321   0.78963172  -0.59488040
1.4596800  0.3842200  1172625121   0.70763123  -0.67601621
1.4596800  0.3842200  1172626921   0.60868919  -0.73702133
1.4596800  0.3842200  1172628721   0.49825200  -0.77517098
1.4596800  0.3842200  1172630521   0.38250357  -0.78884470
1.4596800  0.3842200  1172632321   0.26795089  -0.77760410
1.4596800  0.3842200  1172642573  -0.09208012  -0.33576775
1.4596800  0.3842200  1172644373  -0.07715651  -0.22439145
1.4596800  0.3842200  1172646173  -0.03911918  -0.11471909
1.4596800  0.3842200  1172647973   0.01866376  -0.01101911
1.4596800  0.3842200  1172649773   0.09164006   0.08308520
1.4596800  0.3842200  1172651573   0.17438731   0.16481067
1.4596800  0.3842200  1172653373   0.26099980   0.23233104
1.4596800  0.3842200  1172655173   0.34549356   0.28484821
1.4596800  0.3842200  1172656973   0.42222077   0.32257718
1.4596800  0.3842200  1172658773   0.48624226   0.34665638
1.4596800  0.3842200  1172660573   0.53368390   0.35902667
1.4596800  0.3842200  1172662373   0.56196690   0.36221424
1.4596800  0.3842200  1172664173   0.56998980   0.35911292
1.4596800  0.3842200  1172665973   0.55818999   0.35273027
1.4596800  0.3842200  1172667773   0.52847636   0.34592637
1.4596800  0.3842200  1172669573   0.48411387   0.34118816
1.4596800  0.3842200  1172671373   0.42944711   0.34041351
1.4596800  0.3842200  1172673173   0.36959541   0.34475920
1.4596800  0.3842200  1172674973   0.31007844   0.35454321
1.4596800  0.3842200  1172676773   0.25640741   0.36920795
1.4596800  0.3842200  1172678573   0.21368852   0.38736290
1.4596800  0.3842200  1172680373   0.18624488   0.40688142
1.4596800  0.3842200  1172682173   0.17729984   0.42506182
1.4596800  0.3842200  1172683973   0.18872657   0.43884224
1.4596800  0.3842200  1172685773   0.22090797   0.44502994
1.4596800  0.3842200  1172695547   0.64342701   0.23974195
1.4596800  0.3842200  1172697347   0.72800541   0.15069729
1.4596800  0.3842200  1172699147   0.80029345   0.04851537
1.4596800  0.3842200  1172700947   0.85510814  -0.06358026
1.4596800  0.3842200  1172702747   0.88828433  -0.18157475
1.4596800  0.3842200  1172704547   0.89694333  -0.30087173
