%% LAL: 7.1.5 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALFrame: 1.6.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALMetaIO: 2.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALSimulation: 3.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALBurst: 1.5.10 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInspiral: 2.0.4 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALPulsar: 3.1.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInference: 3.0.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALApps: 7.4.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% argv[0]: '/home/m206265/.local/bin/lalapps_ComputeAntennaPattern'
%% argv[1]: '-a'
%% argv[2]: '1.45968'
%% argv[3]: '-d'
%% argv[4]: '0.38422'
%% argv[5]: '--ephemSun=/home/m206265/lalapps_work/data/sun00-19-DE405.dat'
%% argv[6]: '--ephemEarth=/home/m206265/lalapps_work/data/earth00-19-DE405.dat'
%% argv[7]: '-I'
%% argv[8]: 'H1'
%% argv[9]: '-T'
%% argv[10]: '/home/m206265/lalapps_work/data/O2_1_H1_tslist.txt'
%% argv[11]: '--Tsft=1800'
%% argv[12]: '--noiseSqrtShX=0.00751'
%% argv[13]: '-o'
%% argv[14]: 'AntPatt_H1.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
1.4596800  0.3842200  1171403088  -0.25992510  -0.36042619
1.4596800  0.3842200  1171404888  -0.37113982  -0.28082606
1.4596800  0.3842200  1171406688  -0.47537675  -0.18244869
1.4596800  0.3842200  1171408488  -0.56541491  -0.06784419
1.4596800  0.3842200  1171410288  -0.63480330   0.05926410
1.4596800  0.3842200  1171412088  -0.67829138   0.19416133
1.4596800  0.3842200  1171413888  -0.69223452   0.33139423
1.4596800  0.3842200  1171415688  -0.67481202   0.46508014
1.4596800  0.3842200  1171417488  -0.62619656   0.58925033
1.4596800  0.3842200  1171419288  -0.54855490   0.69820797
1.4596800  0.3842200  1171421088  -0.44589660   0.78684974
1.4596800  0.3842200  1171422888  -0.32386354   0.85101539
1.4596800  0.3842200  1171424688  -0.18932840   0.88769531
1.4596800  0.3842200  1171426488  -0.04996978   0.89523888
1.4596800  0.3842200  1171428288   0.08623379   0.87345624
1.4596800  0.3842200  1171442120   0.40029153   0.06633006
1.4596800  0.3842200  1171443920   0.32286763  -0.05122438
1.4596800  0.3842200  1171445720   0.22829166  -0.15550649
1.4596800  0.3842200  1171447520   0.12342315  -0.24344289
1.4596800  0.3842200  1171449320   0.01562656  -0.31318495
1.4596800  0.3842200  1171451120  -0.08774015  -0.36414540
1.4596800  0.3842200  1171452920  -0.17982960  -0.39698914
1.4596800  0.3842200  1171454720  -0.25476924  -0.41349986
1.4596800  0.3842200  1171456520  -0.30804968  -0.41638938
1.4596800  0.3842200  1171458320  -0.33684036  -0.40905932
1.4596800  0.3842200  1171460120  -0.34014520  -0.39528692
1.4596800  0.3842200  1171461920  -0.31887648  -0.37892568
1.4596800  0.3842200  1171463720  -0.27576125  -0.36358333
1.4596800  0.3842200  1171465520  -0.21512723  -0.35233155
1.4596800  0.3842200  1171467320  -0.14260134  -0.34746614
1.4596800  0.3842200  1171469120  -0.06467906  -0.35031766
1.4596800  0.3842200  1171470920   0.01173503  -0.36114648
1.4596800  0.3842200  1171472720   0.07983353  -0.37911677
1.4596800  0.3842200  1171474520   0.13339055  -0.40235201
1.4596800  0.3842200  1171476320   0.16723135  -0.42808196
1.4596800  0.3842200  1171478120   0.17759508  -0.45284435
1.4596800  0.3842200  1171479920   0.16242692  -0.47275603
1.4596800  0.3842200  1171481720   0.12154602  -0.48382017
1.4596800  0.3842200  1171483520   0.05666112  -0.48223025
1.4596800  0.3842200  1171485320  -0.02870243  -0.46470809
1.4596800  0.3842200  1171487120  -0.12944952  -0.42876393
1.4596800  0.3842200  1171488920  -0.23924169  -0.37293851
1.4596800  0.3842200  1171490720  -0.35092461  -0.29698032
1.4596800  0.3842200  1171492520  -0.45700648  -0.20191160
1.4596800  0.3842200  1171494320  -0.55017954  -0.09005412
1.4596800  0.3842200  1171496120  -0.62381285   0.03507536
1.4596800  0.3842200  1171497920  -0.67240530   0.16892824
1.4596800  0.3842200  1171499720  -0.69199514   0.30616459
1.4596800  0.3842200  1171501520  -0.68040448   0.44095564
1.4596800  0.3842200  1171503320  -0.63744026   0.56732345
1.4596800  0.3842200  1171505120  -0.56490380   0.67949283
1.4596800  0.3842200  1171506920  -0.46647999   0.77222723
1.4596800  0.3842200  1171508720  -0.34753668   0.84117407
1.4596800  0.3842200  1171510520  -0.21474725   0.88308948
1.4596800  0.3842200  1171512320  -0.07568023   0.89606762
1.4596800  0.3842200  1171514120   0.06170244   0.87964499
1.4596800  0.3842200  1171515920   0.18955824   0.83480090
1.4596800  0.3842200  1171517720   0.30068284   0.76394498
1.4596800  0.3842200  1171519520   0.38896611   0.67070919
1.4596800  0.3842200  1171521320   0.44979188   0.55975109
1.4596800  0.3842200  1171523120   0.48033556   0.43646204
1.4596800  0.3842200  1171524920   0.47970840   0.30661854
1.4596800  0.3842200  1171526720   0.44904003   0.17605616
1.4596800  0.3842200  1171531855   0.22992092  -0.15394408
1.4596800  0.3842200  1171533655   0.12516150  -0.24216413
1.4596800  0.3842200  1171535455   0.01735330  -0.31220537
1.4596800  0.3842200  1171537255  -0.08614282  -0.36347121
1.4596800  0.3842200  1171539055  -0.17846346  -0.39659426
1.4596800  0.3842200  1171540855  -0.25371906  -0.41334859
1.4596800  0.3842200  1171542655  -0.30737975  -0.41643488
1.4596800  0.3842200  1171544455  -0.33657572  -0.40923840
1.4596800  0.3842200  1171546255  -0.34029368  -0.39554095
1.4596800  0.3842200  1171548055  -0.31940377  -0.37919122
1.4596800  0.3842200  1171549855  -0.27660933  -0.36380559
1.4596800  0.3842200  1171551655  -0.21621934  -0.35246792
1.4596800  0.3842200  1171553455  -0.14383438  -0.34748542
1.4596800  0.3842200  1171555255  -0.06594510  -0.35020748
1.4596800  0.3842200  1171557055   0.01054858  -0.36091098
1.4596800  0.3842200  1171558855   0.07883152  -0.37877750
1.4596800  0.3842200  1171560655   0.13267121  -0.40194899
1.4596800  0.3842200  1171562455   0.16686234  -0.42766336
1.4596800  0.3842200  1171564255   0.17762756  -0.45247206
1.4596800  0.3842200  1171566055   0.16287938  -0.47249451
1.4596800  0.3842200  1171567855   0.12240250  -0.48373008
1.4596800  0.3842200  1171569655   0.05788601  -0.48237732
1.4596800  0.3842200  1171571455  -0.02718509  -0.46513170
1.4596800  0.3842200  1171573255  -0.12773114  -0.42949992
1.4596800  0.3842200  1171575055  -0.23743260  -0.37400293
1.4596800  0.3842200  1171576855  -0.34914261  -0.29836261
1.4596800  0.3842200  1171578655  -0.45537764  -0.20359093
1.4596800  0.3842200  1171580455  -0.54881227  -0.09197816
1.4596800  0.3842200  1171582255  -0.62280732   0.03297063
1.4596800  0.3842200  1171584055  -0.67184448   0.16672269
1.4596800  0.3842200  1171585855  -0.69192022   0.30394948
1.4596800  0.3842200  1171587655  -0.68084598   0.43882936
1.4596800  0.3842200  1171589455  -0.63837743   0.56537879
1.4596800  0.3842200  1171591255  -0.56629163   0.67781913
1.4596800  0.3842200  1171593055  -0.46825212   0.77091002
1.4596800  0.3842200  1171594855  -0.34958771   0.84026510
1.4596800  0.3842200  1171596655  -0.21696472   0.88264060
1.4596800  0.3842200  1171598455  -0.07793581   0.89609313
1.4596800  0.3842200  1171600255   0.05953661   0.88013649
1.4596800  0.3842200  1171602055   0.18760809   0.83574438
1.4596800  0.3842200  1171603855   0.29905286   0.76527774
1.4596800  0.3842200  1171605655   0.38774782   0.67237085
1.4596800  0.3842200  1171607455   0.44904557   0.56165868
1.4596800  0.3842200  1171609255   0.48008642   0.43852073
1.4596800  0.3842200  1171611055   0.47996655   0.30873892
1.4596800  0.3842200  1171612855   0.44976029   0.17814244
1.4596800  0.3842200  1171614655   0.39246741   0.05227173
1.4596800  0.3842200  1171616455   0.31275076  -0.06394964
1.4596800  0.3842200  1171620871   0.06205093  -0.28537071
1.4596800  0.3842200  1171622671  -0.04411010  -0.34443206
1.4596800  0.3842200  1171624471  -0.14185560  -0.38493991
1.4596800  0.3842200  1171626271  -0.22484127  -0.40821952
1.4596800  0.3842200  1171628071  -0.28792444  -0.41660678
1.4596800  0.3842200  1171644010   0.04195013  -0.36796626
1.4596800  0.3842200  1171645810   0.10460389  -0.38845018
1.4596800  0.3842200  1171647610   0.15037307  -0.41312465
1.4596800  0.3842200  1171649410   0.17464358  -0.43889892
1.4596800  0.3842200  1171651210   0.17434597  -0.46209618
1.4596800  0.3842200  1171653010   0.14820635  -0.47874627
1.4596800  0.3842200  1171654810   0.09685003  -0.48489767
1.4596800  0.3842200  1171656610   0.02276961  -0.47692397
1.4596800  0.3842200  1171658410  -0.06980712  -0.45185405
1.4596800  0.3842200  1171660210  -0.17521435  -0.40760678
1.4596800  0.3842200  1171662010  -0.28671014  -0.34321773
1.4596800  0.3842200  1171663810  -0.39693919  -0.25897202
1.4596800  0.3842200  1171665610  -0.49842051  -0.15644133
1.4596800  0.3842200  1171667410  -0.58407712  -0.03847265
1.4596800  0.3842200  1171669210  -0.64770353   0.09095599
1.4596800  0.3842200  1171671010  -0.68440485   0.22692758
1.4596800  0.3842200  1171672810  -0.69095373   0.36385840
1.4596800  0.3842200  1171674610  -0.66599071   0.49580979
1.4596800  0.3842200  1171676410  -0.61017686   0.61684847
1.4596800  0.3842200  1171678210  -0.52613121   0.72138900
1.4596800  0.3842200  1171680010  -0.41828269   0.80452639
1.4596800  0.3842200  1171685597  -0.00254647   0.89104718
1.4596800  0.3842200  1171687397   0.13076279   0.85942560
1.4596800  0.3842200  1171689197   0.25063801   0.80048943
1.4596800  0.3842200  1171690997   0.35039851   0.71731383
1.4596800  0.3842200  1171692797   0.42467380   0.61410034
1.4596800  0.3842200  1171694597   0.46976933   0.49593887
1.4596800  0.3842200  1171696397   0.48386320   0.36846155
1.4596800  0.3842200  1171698197   0.46713772   0.23752424
1.4596800  0.3842200  1171699997   0.42173520   0.10884072
1.4596800  0.3842200  1171701797   0.35158220  -0.01234705
1.4596800  0.3842200  1171703597   0.26213762  -0.12156925
1.4596800  0.3842200  1171705397   0.15997389  -0.21536517
1.4596800  0.3842200  1171707197   0.05233955  -0.29145455
1.4596800  0.3842200  1171708997  -0.05334834  -0.34882426
1.4596800  0.3842200  1171710797  -0.15001056  -0.38771111
1.4596800  0.3842200  1171712597  -0.23139477  -0.40954119
1.4596800  0.3842200  1171714397  -0.29248798  -0.41673395
1.4596800  0.3842200  1171716197  -0.32985440  -0.41248351
1.4596800  0.3842200  1171717997  -0.34186646  -0.40047827
1.4596800  0.3842200  1171719797  -0.32877734  -0.38457665
1.4596800  0.3842200  1171725502  -0.15567702  -0.34777820
1.4596800  0.3842200  1171727302  -0.07819723  -0.34925011
1.4596800  0.3842200  1171745150  -0.10244171  -0.43985254
1.4596800  0.3842200  1171746950  -0.21056929  -0.38921097
1.4596800  0.3842200  1171748750  -0.32247564  -0.31837362
1.4596800  0.3842200  1171750550  -0.43071088  -0.22804400
1.4596800  0.3842200  1171752350  -0.52786779  -0.12020820
1.4596800  0.3842200  1171754150  -0.60709399   0.00191006
1.4596800  0.3842200  1171755950  -0.66256899   0.13400520
1.4596800  0.3842200  1171757750  -0.68988413   0.27091423
1.4596800  0.3842200  1171759550  -0.68640244   0.40690455
1.4596800  0.3842200  1171761350  -0.65140432   0.53600204
1.4596800  0.3842200  1171763150  -0.58617878   0.65234131
1.4596800  0.3842200  1171764950  -0.49395785   0.75052816
1.4596800  0.3842200  1171766750  -0.37969020   0.82593775
1.4596800  0.3842200  1171768550  -0.24976233   0.87503380
1.4596800  0.3842200  1171770350  -0.11155476   0.89555007
1.4596800  0.3842200  1171772150   0.02702204   0.88663512
1.4596800  0.3842200  1171773950   0.15804812   0.84892154
1.4596800  0.3842200  1171775750   0.27410245   0.78444237
1.4596800  0.3842200  1171777550   0.36875740   0.69654542
1.4596800  0.3842200  1171779350   0.43698344   0.58965081
1.4596800  0.3842200  1171781150   0.47546229   0.46898356
1.4596800  0.3842200  1171782950   0.48281685   0.34026411
1.4596800  0.3842200  1171784750   0.45964769   0.20934045
1.4596800  0.3842200  1171786550   0.40850517   0.08185497
1.4596800  0.3842200  1171788350   0.33368143  -0.03709547
1.4596800  0.3842200  1171790150   0.24089870  -0.14323767
1.4596800  0.3842200  1171791950   0.13692603  -0.23335966
1.4596800  0.3842200  1171793750   0.02908842  -0.30544612
1.4596800  0.3842200  1171795550  -0.07522715  -0.35875732
1.4596800  0.3842200  1171797350  -0.16908401  -0.39380577
1.4596800  0.3842200  1171799150  -0.24645615  -0.41223446
1.4596800  0.3842200  1171800950  -0.30265522  -0.41666347
1.4596800  0.3842200  1171802750  -0.33461836  -0.41041502
1.4596800  0.3842200  1171804550  -0.34111658  -0.39723918
1.4596800  0.3842200  1171806350  -0.32282740  -0.38099849
1.4596800  0.3842200  1171808150  -0.28224793  -0.36534411
1.4596800  0.3842200  1171809950  -0.22353256  -0.35343418
1.4596800  0.3842200  1171811750  -0.15215883  -0.34767118
1.4596800  0.3842200  1171813550  -0.07453904  -0.34951514
1.4596800  0.3842200  1171815350   0.00244643  -0.35936463
1.4596800  0.3842200  1171817150   0.07194760  -0.37651873
1.4596800  0.3842200  1171818950   0.12764487  -0.39922816
1.4596800  0.3842200  1171820750   0.16420516  -0.42482325
1.4596800  0.3842200  1171822550   0.17766929  -0.44991377
1.4596800  0.3842200  1171824350   0.16576427  -0.47065780
1.4596800  0.3842200  1171826150   0.12805834  -0.48304802
1.4596800  0.3842200  1171827950   0.06603535  -0.48324487
1.4596800  0.3842200  1171829750  -0.01700213  -0.46788400
1.4596800  0.3842200  1171831550  -0.11614227  -0.43435639
1.4596800  0.3842200  1171833350  -0.22517821  -0.38107389
1.4596800  0.3842200  1171837126  -0.45418116  -0.20481348
1.4596800  0.3842200  1171838926  -0.54781127  -0.09338381
1.4596800  0.3842200  1171840726  -0.62206799   0.03143294
1.4596800  0.3842200  1171842526  -0.67142856   0.16511106
1.4596800  0.3842200  1171846040  -0.68238986   0.43096432
1.4596800  0.3842200  1171847840  -0.64176840   0.55817926
1.4596800  0.3842200  1171849640  -0.57135910   0.67161161
1.4596800  0.3842200  1171851440  -0.47473201   0.76598817
1.4596800  0.3842200  1171853240  -0.35712251   0.83686334
1.4596800  0.3842200  1171855040  -0.22512531   0.88091028
1.4596800  0.3842200  1171856840  -0.08625700   0.89612180
1.4596800  0.3842200  1171858640   0.05153168   0.88190031
1.4596800  0.3842200  1171860440   0.18037355   0.83914828
1.4596800  0.3842200  1171862240   0.29299581   0.77014905
1.4596800  0.3842200  1171872959   0.39960179   0.06506415
1.4596800  0.3842200  1171874759   0.32197109  -0.05237359
1.4596800  0.3842200  1171876559   0.22725049  -0.15649921
1.4596800  0.3842200  1171878359   0.12231445  -0.24425706
1.4596800  0.3842200  1171880159   0.01452673  -0.31380522
1.4596800  0.3842200  1171881959  -0.08875736  -0.36457366
1.4596800  0.3842200  1171883759  -0.18069962  -0.39724013
1.4596800  0.3842200  1171885559  -0.25543365  -0.41359246
1.4596800  0.3842200  1171887359  -0.30847499  -0.41636002
1.4596800  0.3842200  1171889159  -0.33700484  -0.40894377
1.4596800  0.3842200  1171890959  -0.34004745  -0.39512464
1.4596800  0.3842200  1171892759  -0.31853887  -0.37875709
1.4596800  0.3842200  1171894559  -0.27521572  -0.36344144
1.4596800  0.3842200  1171896359  -0.21443003  -0.35224569
1.4596800  0.3842200  1171898159  -0.14181468  -0.34745494
1.4596800  0.3842200  1171899959  -0.06387209  -0.35038897
1.4596800  0.3842200  1171901759   0.01249088  -0.36129773
1.4596800  0.3842200  1171903559   0.08046835  -0.37933287
1.4596800  0.3842200  1171905359   0.13384753  -0.40260985
1.4596800  0.3842200  1171907159   0.16746458  -0.42834938
1.4596800  0.3842200  1171908959   0.17756987  -0.45308056
1.4596800  0.3842200  1171910759   0.16213641  -0.47292259
1.4596800  0.3842200  1171912559   0.12099411  -0.48387322
1.4596800  0.3842200  1171914359   0.05587813  -0.48213583
1.4596800  0.3842200  1171916159  -0.02967117  -0.46443713
1.4596800  0.3842200  1171917959  -0.13054654  -0.42829019
1.4596800  0.3842200  1171919759  -0.24039593  -0.37225851
1.4596800  0.3842200  1171924955  -0.54137743  -0.10226049
1.4596800  0.3842200  1171926755  -0.61730129   0.02169602
1.4596800  0.3842200  1171928555  -0.66868609   0.15488541
1.4596800  0.3842200  1171930355  -0.69139397   0.29203627
1.4596800  0.3842200  1171932155  -0.68306369   0.42735729
1.4596800  0.3842200  1171933955  -0.64327925   0.55486482
1.4596800  0.3842200  1171935755  -0.57364941   0.66875011
1.4596800  0.3842200  1171937555  -0.47767237   0.76370728
1.4596800  0.3842200  1171939794  -0.32950342   0.84877259
1.4596800  0.3842200  1171941594  -0.19535676   0.88669509
1.4596800  0.3842200  1171943394  -0.05604259   0.89552569
1.4596800  0.3842200  1171945194   0.08046371   0.87500709
1.4596800  0.3842200  1171946994   0.20637795   0.82632285
1.4596800  0.3842200  1171948794   0.31462434   0.75206840
1.4596800  0.3842200  1171950594   0.39928070   0.65603435
1.4596800  0.3842200  1171952394   0.45596781   0.54300064
1.4596800  0.3842200  1171954194   0.48212907   0.41843355
1.4596800  0.3842200  1171955994   0.47715649   0.28813908
1.4596800  0.3842200  1171957794   0.44245711   0.15793103
1.4596800  0.3842200  1171959594   0.38129476   0.03326926
1.4596800  0.3842200  1171961394   0.29857385  -0.08104401
1.4596800  0.3842200  1171963194   0.20049095  -0.18113756
1.4596800  0.3842200  1171964994   0.09408771  -0.26425588
1.4596800  0.3842200  1171966794  -0.01321992  -0.32889420
1.4596800  0.3842200  1171968594  -0.11416588  -0.37481517
1.4596800  0.3842200  1171970394  -0.20212099  -0.40299597
1.4596800  0.3842200  1171972194  -0.27155292  -0.41550156
1.4596800  0.3842200  1171978565  -0.32466671  -0.38203764
1.4596800  0.3842200  1171980365  -0.28538674  -0.36624834
1.4596800  0.3842200  1171982165  -0.22765991  -0.35402241
1.4596800  0.3842200  1171983965  -0.15690091  -0.34781939
1.4596800  0.3842200  1171985765  -0.07947354  -0.34916201
1.4596800  0.3842200  1171987565  -0.00224412  -0.35851708
1.4596800  0.3842200  1171989365   0.06792331  -0.37525365
1.4596800  0.3842200  1172024219  -0.44700754   0.78609592
1.4596800  0.3842200  1172026019  -0.32513121   0.85051453
1.4596800  0.3842200  1172027819  -0.19068342   0.88747835
1.4596800  0.3842200  1172029619  -0.05133247   0.89530838
1.4596800  0.3842200  1172031419   0.08493923   0.87380594
1.4596800  0.3842200  1172033219   0.21036753   0.82421249
1.4596800  0.3842200  1172035019   0.31790277   0.74914873
1.4596800  0.3842200  1172036819   0.40167743   0.65245938
1.4596800  0.3842200  1172038619   0.45736143   0.53894210
1.4596800  0.3842200  1172040419   0.48246405   0.41408351
1.4596800  0.3842200  1172042219   0.47645721   0.28369993
1.4596800  0.3842200  1172044019   0.44079545   0.15359271
1.4596800  0.3842200  1172058415  -0.27339461  -0.41567004
1.4596800  0.3842200  1172060215  -0.31946251  -0.41507757
1.4596800  0.3842200  1172065293  -0.31461975  -0.37688860
1.4596800  0.3842200  1172067093  -0.26905340  -0.36190194
1.4596800  0.3842200  1172068893  -0.20661050  -0.35133991
1.4596800  0.3842200  1172070693  -0.13304338  -0.34738451
1.4596800  0.3842200  1172072493  -0.05492967  -0.35123903
1.4596800  0.3842200  1172074293   0.02081186  -0.36302564
1.4596800  0.3842200  1172076831   0.11063426  -0.39104167
1.4596800  0.3842200  1172078631   0.15421316  -0.41600561
1.4596800  0.3842200  1172080431   0.17586559  -0.44168210
1.4596800  0.3842200  1172082231   0.17271742  -0.46434879
1.4596800  0.3842200  1172084031   0.14370516  -0.48002383
1.4596800  0.3842200  1172085831   0.08965584  -0.48476720
1.4596800  0.3842200  1172087631   0.01327873  -0.47502485
1.4596800  0.3842200  1172089431  -0.08103187  -0.44790146
1.4596800  0.3842200  1172091231  -0.18746656  -0.40143481
1.4596800  0.3842200  1172093031  -0.29919276  -0.33479893
1.4596800  0.3842200  1172094831  -0.40881228  -0.24841020
1.4596800  0.3842200  1172096631  -0.50887102  -0.14399874
1.4596800  0.3842200  1172098431  -0.59235996  -0.02453693
1.4596800  0.3842200  1172100231  -0.65319812   0.10587928
1.4596800  0.3842200  1172102031  -0.68667215   0.24224375
1.4596800  0.3842200  1172103831  -0.68973476   0.37891543
1.4596800  0.3842200  1172105631  -0.66126847   0.50994247
1.4596800  0.3842200  1172107431  -0.60214579   0.62941086
1.4596800  0.3842200  1172109231  -0.51519388   0.73179007
1.4596800  0.3842200  1172111031  -0.40504244   0.81228578
1.4596800  0.3842200  1172112831  -0.27779686   0.86709946
1.4596800  0.3842200  1172114631  -0.14067294   0.89369184
1.4596800  0.3842200  1172116431  -0.00151126   0.89091718
1.4596800  0.3842200  1172118231   0.13172397   0.85908014
1.4596800  0.3842200  1172120031   0.25147226   0.79995108
1.4596800  0.3842200  1172121831   0.35105696   0.71660423
1.4596800  0.3842200  1172123631   0.42512596   0.61326015
1.4596800  0.3842200  1172125431   0.46999398   0.49500784
1.4596800  0.3842200  1172127231   0.48384997   0.36748129
1.4596800  0.3842200  1172129031   0.46690032   0.23654044
1.4596800  0.3842200  1172130831   0.42129192   0.10789464
1.4596800  0.3842200  1172132631   0.35097340  -0.01321880
1.4596800  0.3842200  1172135811   0.18378592  -0.19567075
1.4596800  0.3842200  1172137611   0.07673720  -0.27589396
1.4596800  0.3842200  1172139411  -0.03002877  -0.33751225
1.4596800  0.3842200  1172141211  -0.12931252  -0.38048872
1.4596800  0.3842200  1172143011  -0.21463659  -0.40599328
1.4596800  0.3842200  1172144811  -0.28067023  -0.41623315
1.4596800  0.3842200  1172146611  -0.32360515  -0.41425821
1.4596800  0.3842200  1172148411  -0.34138700  -0.40366745
1.4596800  0.3842200  1172150211  -0.33384445  -0.38830990
1.4596800  0.3842200  1172154199  -0.23814383  -0.35566384
1.4596800  0.3842200  1172155999  -0.16909826  -0.34834531
1.4596800  0.3842200  1172157799  -0.09229897  -0.34839383
1.4596800  0.3842200  1172159599  -0.01456147  -0.35645375
1.4596800  0.3842200  1172161399   0.05721342  -0.37207165
1.4596800  0.3842200  1172163199   0.11654476  -0.39372793
1.4596800  0.3842200  1172164999   0.15783533  -0.41894394
1.4596800  0.3842200  1172166799   0.17679036  -0.44447374
1.4596800  0.3842200  1172168599   0.17073321  -0.46655214
1.4596800  0.3842200  1172170399   0.13880286  -0.48117864
1.4596800  0.3842200  1172172199   0.08205815  -0.48445311
1.4596800  0.3842200  1172173999   0.00339829  -0.47287074
1.4596800  0.3842200  1172175799  -0.09260044  -0.44363406
1.4596800  0.3842200  1172177599  -0.19999212  -0.39490569
1.4596800  0.3842200  1172179399  -0.31185615  -0.32598156
1.4596800  0.3842200  1172181199  -0.42076448  -0.23744312
1.4596800  0.3842200  1172182999  -0.51928473  -0.13115469
1.4596800  0.3842200  1172184799  -0.60048884  -0.01022666
1.4596800  0.3842200  1172186599  -0.65844077   0.12112900
1.4596800  0.3842200  1172188399  -0.68858171   0.25781995
1.4596800  0.3842200  1172190199  -0.68809563   0.39415392
1.4596800  0.3842200  1172191999  -0.65607607   0.52416545
1.4596800  0.3842200  1172193799  -0.59361935   0.64196199
1.4596800  0.3842200  1172195599  -0.50378144   0.74209130
1.4596800  0.3842200  1172197399  -0.39135846   0.81984204
1.4596800  0.3842200  1172199199  -0.26261660   0.87156337
1.4596800  0.3842200  1172200999  -0.12486152   0.89486235
1.4596800  0.3842200  1172202799   0.01402536   0.88874590
1.4596800  0.3842200  1172204599   0.14610177   0.85370910
1.4596800  0.3842200  1172206399   0.26387849   0.79165471
1.4596800  0.3842200  1172208199   0.36081302   0.70581275
1.4596800  0.3842200  1172209999   0.43172899   0.60051364
1.4596800  0.3842200  1172211799   0.47313139   0.48091620
1.4596800  0.3842200  1172213599   0.48345575   0.35271138
1.4596800  0.3842200  1172215399   0.46311399   0.22174862
1.4596800  0.3842200  1172217199   0.41447622   0.09370523
1.4596800  0.3842200  1172218999   0.34168211  -0.02625737
1.4596800  0.3842200  1172220799   0.25033039  -0.13377613
1.4596800  0.3842200  1172222599   0.14711344  -0.22553012
1.4596800  0.3842200  1172224399   0.03932279  -0.29938689
1.4596800  0.3842200  1172226199  -0.06563786  -0.35448334
1.4596800  0.3842200  1172227999  -0.16076821  -0.39121711
1.4596800  0.3842200  1172229799  -0.23993629  -0.41112959
1.4596800  0.3842200  1172231599  -0.29831156  -0.41675800
1.4596800  0.3842200  1172233399  -0.33266631  -0.41136968
1.4596800  0.3842200  1172235199  -0.34159037  -0.39868638
1.4596800  0.3842200  1172236999  -0.32558206  -0.38257465
1.4596800  0.3842200  1172238799  -0.28697088  -0.36671853
1.4596800  0.3842200  1172240599  -0.22976518  -0.35433489
1.4596800  0.3842200  1172242399  -0.15933248  -0.34790763
1.4596800  0.3842200  1172244199  -0.08201467  -0.34899256
1.4596800  0.3842200  1172245999  -0.00466948  -0.35809255
1.4596800  0.3842200  1172247799   0.06582905  -0.37461051
1.4596800  0.3842200  1172249599   0.12308954  -0.39689255
1.4596800  0.3842200  1172251399   0.16166779  -0.42234957
1.4596800  0.3842200  1172253199   0.17745766  -0.44764841
1.4596800  0.3842200  1172254999   0.16801730  -0.46897885
1.4596800  0.3842200  1172256799   0.13273519  -0.48233554
1.4596800  0.3842200  1172258599   0.07291348  -0.48384827
1.4596800  0.3842200  1172260399  -0.00831046  -0.47009626
1.4596800  0.3842200  1172262199  -0.10616706  -0.43838450
1.4596800  0.3842200  1172263999  -0.21455500  -0.38702112
1.4596800  0.3842200  1172265799  -0.32646009  -0.31546849
1.4596800  0.3842200  1172267599  -0.43442324  -0.22446829
1.4596800  0.3842200  1172270929  -0.59915209  -0.01262875
1.4596800  0.3842200  1172272729  -0.65758586   0.11857451
1.4596800  0.3842200  1172274529  -0.68829280   0.25521645
1.4596800  0.3842200  1172276833  -0.68276793   0.42894748
1.4596800  0.3842200  1172278633  -0.64261526   0.55632651
1.4596800  0.3842200  1172280433  -0.57264382   0.67001420
1.4596800  0.3842200  1172282233  -0.47637722   0.76471317
1.4596800  0.3842200  1172284033  -0.35904300   0.83597851
1.4596800  0.3842200  1172285833  -0.22720999   0.88045251
1.4596800  0.3842200  1172287633  -0.08838741   0.89610660
1.4596800  0.3842200  1172289433   0.04947872   0.88233936
1.4596800  0.3842200  1172292628   0.26777363   0.78895259
1.4596800  0.3842200  1172294428   0.36384836   0.70232439
1.4596800  0.3842200  1172296228   0.43374854   0.59641528
1.4596800  0.3842200  1172298028   0.47404864   0.47640827
1.4596800  0.3842200  1172299828   0.48324469   0.34800088
1.4596800  0.3842200  1172301628   0.46183488   0.21704820
1.4596800  0.3842200  1172303428   0.41224119   0.08920982
1.4596800  0.3842200  1172305228   0.33867106  -0.03037345
1.4596800  0.3842200  1172307028   0.24677289  -0.13737583
1.4596800  0.3842200  1172308828   0.14326105  -0.22851253
1.4596800  0.3842200  1172310628   0.03544462  -0.30170220
1.4596800  0.3842200  1172312428  -0.06927925  -0.35612124
1.4596800  0.3842200  1172314228  -0.16393232  -0.39221317
1.4596800  0.3842200  1172316028  -0.24242854  -0.41156429
1.4596800  0.3842200  1172317828  -0.29998100  -0.41673318
1.4596800  0.3842200  1172319628  -0.33343336  -0.41101632
